RIC,Market,TimestampUTC,Headline
gold,gold,2017-07-19 12:54:00,BRIEF-Sarama Resources announces government approval to transfer Bondi Gold Deposit
gold,gold,2017-07-19 10:43:00,BRIEF-Asanko Gold announces Q2 2017 production results
gold,gold,2017-07-19 20:46:00,"UPDATE 5-Peru miners start nationwide strike, gov't sees little impact"
gold,gold,2017-07-19 11:38:00,BRIEF-RNC commences 2017 gold exploration program at Qiqavik
gold,gold,2017-07-18 23:16:00,BRIEF-Galane Gold provides update to proposed acquisition of Vantage Goldfields
gold,gold,2017-07-18 18:27:00,BRIEF-Angkor Gold Corp appoints Grant T. Smith as CFO
gold,gold,2017-07-18 21:23:00,"BRIEF-Klondex Mines says produced 66,629 GEOs in Q2"
gold,gold,2017-07-18 12:47:00,BRIEF-Nevada Sunrise signs LOI with Emgold Mining for Golden Arrow Project
gold,gold,2017-07-18 14:56:00,BRIEF-Trifecta Gold Ltd. announces increase in private placement to C$2.0 million
gold,gold,2017-07-18 10:11:00,BRIEF-Superior Gold commences processing of oxide material
gold,gold,2017-07-18 10:16:00,"BRIEF-Premier Gold Mines Ltd qtrly gold production of 37,617 ounces"
gold,gold,2017-07-18 10:56:00,"BRIEF-Jaguar Mining revises full year gold production to 95,000 - 105,000 ounces"
gold,gold,2017-07-19 10:17:00,BRIEF-Teranga Gold increases Sabodala's reserve base to 2.7 mln ounces
gold,gold,2017-07-18 09:14:00,UPDATE 1-Madagascar names central bank board member as new finance minister
gold,gold,2017-07-17 21:38:00,BRIEF-Turquoise Hill announces Q2 2017 production
gold,gold,2017-07-17 20:47:00,BRIEF-Platinum Group Metals reports third quarter 2017 results
gold,gold,2017-07-17 13:21:00,BRIEF-Southern Arc says majority of shareholders back $5 mln investment in Japan Gold
gold,gold,2017-07-17 13:30:00,BRIEF-Banro announces Q2 production results and financing
gold,gold,2017-07-18 03:19:00,"UPDATE 3-DuPont, Monsanto urge transparent GMO crop reviews in China"
gold,gold,2017-07-17 20:39:00,BRIEF-Gold Resource Corp reports preliminary Q2 production
gold,gold,2017-07-19 11:19:00,BRIEF-Ivanhoe Mines appoints two additional financial institutions to finance development of South African mine
gold,gold,2017-07-24 06:37:00,UPDATE 1-UK Stocks-Factors to watch on July 24
gold,gold,2017-07-24 06:51:00,BRIEF-Sibanye Gold appoints of Ken Kluksdahl as COO of U.S. region
gold,gold,2017-07-19 12:09:00,BRIEF-Gran Colombia Gold announces TSX approval of normal course issuer bid for its 2020 debentures
gold,gold,2017-07-25 12:04:00,BRIEF-Cordoba minerals announces southern extension to the Alacran copper-gold deposit in Colombia
gold,gold,2017-07-25 12:16:00,"BRIEF-Newmont reports Q2 EPS $0.46, produces 1.4 mln ounces of gold"
gold,gold,2017-07-25 12:21:00,BRIEF-Minera Alamos initiates fast-track development activities for la fortuna gold project
gold,gold,2017-07-25 12:18:00,BRIEF-Freeport-McMoRan reports Q2 adj. EPS $0.17; copper sales of 942 mln pounds
gold,gold,2017-08-08 20:01:00,UPDATE 1-Athletics-100 metres champion Bowie pulls out of 200m
gold,gold,2017-08-09 20:57:00,BRIEF-Klondex Mines Q2 basic earnings per share $0.04
gold,gold,2017-08-09 21:03:00,BRIEF-Galane Gold announces the lapsing of LOI for proposed acquisition of Vantage Goldfields
gold,gold,2017-08-09 21:06:00,BRIEF-Royal Gold reports Q4 earnings per share $0.31
gold,gold,2017-08-09 21:18:00,BRIEF-IAMGOLD Q2 earnings per share $1.09
gold,gold,2017-08-09 21:39:00,BRIEF-Lundin Gold Q2 earnings per share $0.01
gold,gold,2017-07-24 11:51:00,BRIEF-Avino announces Q2 2017 production results
gold,gold,2017-08-09 21:50:00,UPDATE 1-Athletics-Young Norwegian Warholm earns breakthrough 400m hurdles win
gold,gold,2017-08-10 00:30:00,BRIEF-B2Gold Corp reports Q2 earnings per share $0.02
gold,gold,2017-08-09 22:28:00,UPDATE 2-Athletics-Francis takes shock 400m gold as Miller-Uibo stumbles
gold,gold,2017-08-12 20:58:00,UPDATE 1-Athletics-First gold for Russian neutrals as Lasitskene retains high jump title
gold,gold,2017-09-05 11:32:00,BRIEF-Novo Resources announces private placement of up to $56 mln
gold,gold,2017-09-05 10:57:00,BRIEF-Jeremy Crozier appointed as CEO of Volcanic Gold Mines
gold,gold,2017-09-05 11:50:00,BRIEF-Gran Colombia Gold says ‍operations in Segovia have returned to normal
gold,gold,2017-09-05 12:22:00,BRIEF-Pershing Square files Definitive Proxy Materials for ADP 2017 annual meeting
gold,gold,2017-09-05 12:41:00,BRIEF-Detour Gold provides update on criminal negligence charge
gold,gold,2017-09-05 11:51:00,UPDATE 1-Philippines' Duterte wants to keep open-pit mining ban
gold,gold,2017-09-05 21:02:00,BRIEF-QMX Gold announces $5 million bought deal offering of units and flow-through shares
gold,gold,2017-09-05 21:51:00,UPDATE 1-Asia Morning Call-Global Markets
gold,gold,2017-09-06 06:54:00,UPDATE 2-UK Stocks-Factors to watch on Sept 6
gold,gold,2017-09-06 16:07:00,BRIEF-Centerra Gold in advanced settlement talks with Kyrgyz Government
gold,gold,2017-09-06 20:33:00,"UPDATE 3-Centerra, Kyrgyzstan reach proposed environmental deal on Kumtor mine"
gold,gold,2017-09-06 21:46:00,UPDATE 1-Asia Morning Call-Global Markets
gold,gold,2017-09-07 15:27:00,UPDATE 4-Tanzania orders review of Petra Diamonds contract in mining crackdown
gold,gold,2017-09-05 11:51:00,"BRIEF-Atlantic Gold announces $15 mln bought deal private placement of flow-through shares, common shares, concurrent $3.2 mln non-brokered private placement"
gold,gold,2017-09-07 21:25:00,BRIEF-CME raises September margins for gold futures
gold,gold,2017-09-07 23:28:00,"UPDATE 1-Investors pull $1.1 bln from stock funds, add $6.8 bln in money funds -Lipper"
gold,gold,2017-09-08 11:37:00,BRIEF-Rex Trueform Clothing says ‍Marcel Golding elected chairman
gold,gold,2017-09-06 20:19:00,"CORRECTED-UPDATE 2-Centerra, Kyrgyzstan reach proposed environmental deal on Kumtor mine"
gold,gold,2017-09-08 21:38:00,BRIEF-Pitchblack provides Troilus gold project acquisition update
gold,gold,2017-09-09 00:07:00,UPDATE 4-Venezuela's Maduro seeks debt negotiations after U.S. sanctions
gold,gold,2017-09-11 11:43:00,BRIEF-Alamos Gold announces acquisition of Richmont Mines
gold,gold,2017-09-11 13:26:00,UPDATE 1-Zambia sees copper output easing slightly this year
gold,gold,2017-09-11 14:22:00,UPDATE 4-Canada's Eldorado threatens to halt Greek investment over permit delays
gold,gold,2017-09-11 14:35:00,UPDATE 1-Canada's Alamos Gold buys Richmont in a deal valued at C$905 mln
gold,gold,2017-09-14 06:46:00,UPDATE 1-UK Stocks-Factors to watch on Sept 14
gold,gold,2017-09-11 14:58:00,"UPDATE 1-Canada's Centerra settles mine dispute with Kyrgyzstan, shares up"
gold,gold,2017-09-14 12:40:00,BRIEF-Galileo acquires option to purchase Signal Gold Property in Nevada
gold,gold,2017-09-14 12:17:00,BRIEF-Eldorado Gold receives arbitration notice from Greek government​
gold,gold,2017-09-14 12:52:00,BRIEF-Spanish Mountain announces non-brokered private placement
gold,gold,2017-09-14 20:13:00,"BRIEF-Western Troy signs definitive agreement to lease a gold property near Leadville, Colorado and announces non-brokered private placement"
gold,gold,2017-09-14 20:37:00,BRIEF-QMX Gold upsizes previously announced bought deal by 15 pct
gold,gold,2017-09-14 21:17:00,UPDATE 1-Asia Morning Call-Global Markets
gold,gold,2017-09-14 21:47:00,UPDATE 2-Eldorado Gold starts arbitration process on Greek project
gold,gold,2017-09-14 22:33:00,BRIEF-Gold Reserve provides September Venezuela update
gold,gold,2017-09-14 21:49:00,BRIEF-Nevada Gold & Casinos reports Q1 earnings per share $0.01
gold,gold,2017-09-18 11:51:00,"UPDATE 2-Petra Diamonds restarts Tanzania mine, sticks to output target"
gold,gold,2017-09-22 13:11:00,BRIEF-Western Copper and Gold provides update on casino project
gold,gold,2017-09-22 13:19:00,BRIEF-Detour Gold appoints Frazer Bourchier as chief operating officer
gold,gold,2017-09-18 12:41:00,"BRIEF-Midas Gold says 7 federal, state, local agencies agree to coordinate permitting of co's proposed stibnite gold project​"
gold,gold,2017-09-22 20:38:00,BRIEF-Asanko Gold acquires Miradani Gold Project
gold,gold,2017-09-22 20:29:00,UPDATE 5-South Africa's finmin calls for criminal probe into KPMG
gold,gold,2017-09-23 20:35:00,UPDATE 3-Court ruling favours Ghana in ocean border dispute with Ivory Coast
gold,gold,2017-09-18 12:43:00,BRIEF-MX Gold enters into agreement to acquire Midas Gold project in British Columbia's golden triangle
gold,gold,2017-09-25 06:33:00,UPDATE 1-UK Stocks-Factors to watch on Sept 25
gold,gold,2017-09-25 09:47:00,BRIEF-Borneo Oil says production of gold dore in August 3.97 kg
gold,gold,2017-09-25 10:33:00,BRIEF-Lupaka Gold appoints William Ansley as CEO
gold,gold,2017-09-25 11:17:00,BRIEF-Alio Gold announces partnership with VRify
gold,gold,2017-09-25 09:27:00,UPDATE 1-Investors wary as Tanzania moves to assert more control over mines
gold,gold,2017-09-22 06:30:00,UPDATE 1-UK Stocks-Factors to watch on Sept 22
gold,gold,2017-09-22 13:13:00,BRIEF-Westkam announces private placement to existing shareholders and other investors
gold,gold,2017-09-26 15:51:00,BRIEF-K92 recommences mining operations at Kainantu Gold Mine
gold,gold,2017-09-26 17:06:00,UPDATE 2-Russian shoe retailer Obuv Rossii plans Moscow IPO
gold,gold,2016-02-12 00:08:00,REFILE-UPDATE 1-What's behind the global stock market selloff?
gold,gold,2017-09-27 10:15:00,BRIEF-Red Pine Exploration enters into MOU with Michipicoten First Nation
gold,gold,2016-02-15 14:24:00,UPDATE 1-Sumitomo Metal Mining to buy 13 pct stake in Morenci mine for $1 bln
gold,gold,2017-09-27 12:38:00,BRIEF-Desert Gold appoints Réne Branchaud as a director
gold,gold,2017-09-27 13:13:00,BRIEF-U.S. Gold stakes additional claims at the keystone project
gold,gold,2017-09-27 16:07:00,BRIEF-Hummingbird to buy 50 pct stake in Kobada gold project in Mali
gold,gold,2017-09-27 16:48:00,UPDATE 2-Anthem will not sell individual Obamacare plans in Maine next year
gold,gold,2017-09-27 16:51:00,BRIEF-African Gold Group enters LOI with Hummingbird Resources for strategic investment
gold,gold,2017-09-27 16:11:00,UPDATE 1-Macau company in tie-up with Thai firm on $300 mln initial coin offering
gold,gold,2017-09-27 20:20:00,"UPDATE 1-Avocet's convoy in Burkina Faso strikes landmine, killing two"
gold,gold,2016-02-21 20:43:00,UPDATE 1-New Zealand/Australia Morning Call-Global markets
gold,gold,2016-02-21 21:13:00,RPT-UPDATE 1-New Zealand/Australia Morning Call-Global markets
gold,gold,2017-09-28 12:16:00,BRIEF-Macarthur Minerals announces first deal on conglomerate gold with Artemis Resources in Pilbara Region of Western Australia​
gold,gold,2017-09-28 12:13:00,BRIEF-Columbus signs agreement to spin-out United States projects
gold,gold,2017-09-28 11:28:00,BRIEF-Marathon’s latest drilling further confirms continuity of high-grade gold throughout Leprechaun Deposit
gold,gold,2017-09-28 16:54:00,UPDATE 1-Congo naval boats battle rebels on Lake Tanganyika
gold,gold,2017-10-05 06:15:00,"BRIEF-Caledonia Mining says confident of achieving long-term production target of 80,000 ounces in 2021"
gold,gold,2017-10-05 10:43:00,"BRIEF-SUPERIOR GOLD QTRLY GOLD SOLD FROM PLUTONIC GOLD MINE OF 20,836 OUNCES"
gold,gold,2017-10-05 20:37:00,BRIEF-Coeur Mining Q3 production 9.5 mln silver equivalent ounces
gold,gold,2017-10-05 16:20:00,"UPDATE 2-Russia, Saudi Arabia cement new friendship with king's visit"
gold,gold,2017-09-27 17:34:00,BRIEF-Anthem provides statement regarding individual market participation in Maine‍​
gold,gold,2016-03-21 11:24:00,"BRIEF-Alhambra resources says on March 11, 2016, submitted request for arbitration against republic of Kazakhstan at ICSID"
gold,gold,2017-10-06 19:00:00,UPDATE 3-IOC suspends Brazil's Nuzman after arrest over vote-buying allegations
gold,gold,2017-10-09 06:43:00,UPDATE 1-UK Stocks-Factors to watch on Oct 9
gold,gold,2017-10-16 10:51:00,BRIEF-Orvana achieves 35 pct increase in gold production for fiscal 2017
gold,gold,2017-10-16 11:12:00,BRIEF-Blind Creek acquires mining permit and royalty
gold,gold,2017-10-16 11:16:00,BRIEF-Avesoro Resources says co's unit entered into agreements to purchase heavy mining equipment
gold,gold,2017-10-16 13:43:00,BRIEF-Yamana Gold announces preliminary third quarter 2017 operational results
gold,gold,2016-04-20 06:47:00,UPDATE 1-UK Stocks-Factors to watch on April 20
gold,gold,2017-10-16 22:44:00,"UPDATE 6-Colony Capital injects cash, in talks to buy Weinstein Co"
gold,gold,2017-10-17 06:57:00,UPDATE 1-UK Stocks-Factors to watch on Oct 17
gold,gold,2016-04-22 07:14:00,UPDATE 1-Goldman says commodities rally not backed by fundamentals
gold,gold,2017-10-17 10:46:00,"BRIEF-Jaguar Mining preliminary Q3 gold production of 20,781 oz"
gold,gold,2016-05-05 12:40:00,UPDATE 2-BT to invest 6 bln pounds on broadband and mobile upgrades
gold,gold,2017-10-18 11:12:00,"BRIEF-RNC MINERALS SAYS BETA HUNT MINE PRODUCED 10,489 OUNCES OF GOLD IN Q3"
gold,gold,2016-05-07 02:51:00,UPDATE 1-China April FX reserves rise to $3.22 trillion
gold,gold,2017-10-18 18:36:00,UPDATE 1-Scotiabank mulls sale of gold trading unit -sources
gold,gold,2016-05-09 13:54:00,UPDATE 1-Rio's $5.3 bln go-ahead fuels hopes of end to Mongolia's hangover
gold,gold,2017-10-18 23:11:00,UPDATE 5-Kenneth Chenault to step down as AmEx CEO after nearly 17 years
gold,gold,2017-10-19 15:02:00,BRIEF-Acacia Mining ‍updates on discussions in Tanzania
gold,gold,2017-10-19 21:55:00,BRIEF-Revival Gold announces strategic relationship with Orion Mine Finance
gold,gold,2016-04-21 06:36:00,UPDATE 1-UK Stocks-Factors to watch on April 21
gold,gold,2017-10-20 06:56:00,UPDATE 1-UK Stocks-Factors to watch on Oct. 20
gold,gold,2017-10-20 15:58:00,UPDATE 1-FTSE closes flat as sterling bounces back on Brexit hopes
gold,gold,2017-10-20 20:05:00,UPDATE 3-Acacia-Tanzania proposed settlement on track -Barrick
gold,gold,2016-05-13 11:09:00,BRIEF-Aureus Mining quarter-end cash of US$2.9 mln
gold,gold,2017-10-23 06:07:00,"BRIEF-Serabi Gold reports ‍Q3 production of 9,657 ounces of gold​"
gold,gold,2017-10-20 00:55:00,"BRIEF-Klondex ‍mined a total of 54,166 gold equivalent ounces in Q3"
gold,gold,2017-10-23 13:24:00,BRIEF-Mirasol and OceanaGold sign definitive exploration option agreement
gold,gold,2017-10-20 00:59:00,BRIEF-G. Willi-Food announces receipt of notice from Arla Foods to end exclusive distribution agreement
gold,gold,2017-10-23 18:08:00,"UPDATE 3-Turkey banking shares weaker, regulator dismisses Iran sanctions report"
gold,gold,2017-10-26 06:30:00,UPDATE 1-UK Stocks-Factors to watch on Oct 26
gold,gold,2017-10-26 08:13:00,UPDATE 1-Sibanye-Stillwater's gold output up 4 pct quarter-on quarter
gold,gold,2017-10-26 12:24:00,BRIEF-China Mining Resources ‍says unit to acquire gold mine for HK$406 mln
gold,gold,2017-10-26 08:04:00,UPDATE 3-Barrick Gold aims for final Tanzania deal by mid-2018
gold,gold,2017-10-20 23:54:00,BRIEF-Metanor reports its financial results for the quarter
gold,gold,2016-06-13 06:20:00,UPDATE 1-UK Stocks-Factors to watch on June 13
gold,gold,2017-10-26 15:48:00,UPDATE 2-Gold miner Newmont's higher costs cast shadow on profit beat
gold,gold,2017-11-02 10:09:00,BRIEF-Kirkland Lake Gold reports qtrly earnings per share $‍0.20​
gold,gold,2017-11-02 10:15:00,BRIEF-Alamos Gold Q3 revenue $128.8 million
gold,gold,2017-10-23 06:59:00,UPDATE 3-UK Stocks-Factors to watch on Oct 23
gold,gold,2016-06-27 19:22:00,UPDATE 1-Druckenmiller's Duquesne Family long gold futures ahead of Brexit
gold,gold,2017-11-07 12:23:00,BRIEF-QMX Gold appoints Michael Timmins as executive chairman
gold,gold,2017-11-07 12:25:00,BRIEF-QMX Gold appoints Michael Timmins as executive chairman
gold,gold,2016-06-27 19:59:00,"UPDATE 8-Brent crude tumbles to 7-week low on dollar rally, Brexit turmoil"
gold,gold,2017-11-07 12:26:00,BRIEF-Centerra Gold announces acquisition of AuRico Metals
gold,gold,2017-11-07 12:40:00,UPDATE 1-Centerra Gold to buy AuRico Metals in C$310 mln deal
gold,gold,2017-11-15 12:25:00,BRIEF-Dynacor Gold Mines reports Q3 earnings per share $0.03
gold,gold,2017-10-26 12:52:00,BRIEF-Investissement Québec invests C$16 million in Osisko Gold Royalties
gold,gold,2017-11-15 16:01:00,"UPDATE 1-South Africa's rand inches firmer, stocks slide as resources suffer"
gold,gold,2017-11-02 10:13:00,BRIEF-Alamos Gold says Q3 basic earnings per share $0.10
gold,gold,2016-06-24 15:04:00,"CORRECTED-UPDATE 4-Sterling plunges to 31-year low, biggest ever fall, as UK votes Brexit"
gold,gold,2017-11-16 07:53:00,UPDATE 1-UK Stocks-Factors to watch on Nov 16
gold,gold,2016-08-03 15:58:00,"UPDATE 1-Bill Gross favors real assets, wary of stocks and bonds"
gold,gold,2016-08-04 06:59:00,UPDATE 3-UK Stocks-Factors to watch on Aug 4
gold,gold,2017-11-16 20:59:00,UPDATE 1-U.S. judge declines to say whether Turkish trader Zarrab will face trial
gold,gold,2017-11-16 01:48:00,BRIEF-Spada Gold announces qualifying deal to acquire Côte D'ivoire assets
gold,gold,2017-11-17 11:12:00,CORRECTED-UPDATE 1-Indonesia evacuates villagers after shootings near Freeport copper mine
gold,gold,2016-08-08 18:23:00,BRIEF-Blackrock's Turnill says market volatility seen moving higher as U.S. presidential election approaches
gold,gold,2017-11-20 08:40:00,CORRECTED-UPDATE 1-UK Stocks-Factors to watch on Nov 20
gold,gold,2017-11-20 04:56:00,UPDATE 1-Philippines' Duterte keeps open pit mining ban in policy clash
gold,gold,2017-11-20 11:25:00,BRIEF-Maple Gold completes corporate transition and begins trading under new symbol
gold,gold,2016-08-09 00:15:00,UPDATE 2-Olympics-Rugby-Australia clinch inaugural women's sevens gold
gold,gold,2017-11-17 21:04:00,BRIEF-Brigadier and Keraderm mutually terminate LOI
gold,gold,2017-11-20 23:10:00,BRIEF-New Gold announces sale of Peak mines for $58 mln
gold,gold,2017-11-21 11:39:00,BRIEF-Lupaka Gold receives $5.7 mln from sale of non-core asset to GoldMining
gold,gold,2017-11-27 23:14:00,BRIEF-Maverix Metals Reports Q3 Revenue Of C$4.6 MLN
gold,gold,2017-11-28 12:08:00,UPDATE 1-Turkish court orders detention of two over U.S. court case - CNN Turk
gold,gold,2017-11-20 11:28:00,BRIEF-BonTerra completes all-season exploration camp to support expanding resource development program at Gladiator gold project
gold,gold,2016-08-17 21:58:00,"BRIEF-CME lowers Gold, Wheat margins for Aug, Sept 2016"
gold,gold,2017-11-28 22:03:00,UPDATE 1-Turkish gold trader becomes U.S. witness in Iran sanctions case
gold,gold,2017-11-29 20:06:00,BRIEF-Conquest Appoints Benjamin Batson As CEO
gold,gold,2017-11-30 00:12:00,BRIEF-Scorpio Gold qtrly ‍adjusted basic and diluted net loss per share $0.01​
gold,gold,2016-09-14 22:04:00,BRIEF-CME reports launch of first-ever precious metals spread and ratio futures contracts
gold,gold,2017-11-30 12:46:00,BRIEF-Internet Gold's Q3 Consolidated Revenue fell 3.8 pct to $683 Mln
gold,gold,2017-11-29 07:50:00,UPDATE 1-UK Stocks-Factors to watch on Nov 29
gold,gold,2017-12-04 00:09:00,UPDATE 2-Venezuela Maduro gains control over oil contracts amid purge
gold,gold,2017-12-03 23:10:00,UPDATE 3-Enter the 'petro': Venezuela to launch oil-backed cryptocurrency
gold,gold,2017-12-05 14:42:00,BRIEF-Denizbank decides to issue gold backed bonds up to 13.5 tonnes to qualifed investors
gold,gold,2017-12-05 16:32:00,"UPDATE 1-Naspers inquiry drags South African stocks lower, rand steady"
gold,gold,2017-12-28 01:01:00,BRIEF-Eldorado Gold Announces Update On Its Board Of Directors
gold,gold,2017-01-16 07:45:00,UPDATE 2-UK Stocks-Factors to watch on Jan 16
gold,gold,2017-01-17 20:12:00,"UPDATE 2-Gold miner Goldcorp details growth plan, shares rise"
gold,gold,2017-02-13 07:45:00,UPDATE 2-UK Stocks-Factors to watch on Feb 13
gold,gold,2017-02-13 02:33:00,UPDATE 1-Pop divas leave little to imagination on Grammys red carpet
gold,gold,2017-02-24 15:39:00,"UPDATE 1-South Africa stocks, rand felled by commodity sell off"
gold,gold,2017-03-22 07:50:00,UPDATE 2-UK Stocks-Factors to watch on March 22
gold,gold,2017-03-27 06:30:00,UPDATE 1-UK Stocks-Factors to watch on March 27
gold,gold,2017-04-12 14:34:00,UPDATE 2-Rio ponders future in Indonesia's Grasberg copper mine
gold,gold,2017-04-13 23:27:00,UPDATE 1-Investors flee to safe-haven assets on heightened geopolitical risks
gold,gold,2017-04-18 06:49:00,UPDATE 1-UK Stocks-Factors to watch on April 18
gold,gold,2017-04-28 06:53:00,UPDATE 1-UK Stocks-Factors to watch on April 28
gold,gold,2017-05-08 06:41:00,UPDATE 1-UK Stocks-Factors to watch on May 8
gold,gold,2017-05-09 06:43:00,UPDATE 1-UK Stocks-Factors to watch on May 9
gold,gold,2017-05-30 12:20:00,BRIEF-Lundin Gold announces US$400-$450 mln project financing package for Fruta Del Norte
gold,gold,2017-06-05 16:57:00,BRIEF-K2 GOLD CORP ANNOUNCES PROPOSED PRIVATE PLACEMENT OF UP TO $1 MLN
gold,gold,2017-06-06 04:16:00,UPDATE 1-Japan's Sumitomo Metal to buy stake in Canada gold project for $195 mln
gold,gold,2017-06-06 13:28:00,BRIEF-Revelo Resources signs LOI with Hochschild Mining
gold,gold,2017-06-06 11:55:00,Tuesday Morning Briefing
gold,gold,2017-09-28 21:28:00,UPDATE 1-Asia Morning Call-Global Markets
gold,gold,2017-09-29 06:42:00,UPDATE 1-UK Stocks-Factors to watch on Sept 29
gold,gold,2017-10-03 06:38:00,UPDATE 1-UK Stocks-Factors to watch on Oct 3
gold,gold,2017-10-04 06:24:00,UPDATE 1-UK Stocks-Factors to watch on Oct 4
gold,gold,2017-10-05 09:06:00,BRIEF-Central Rand Gold says actively exploring urgent financing options​
gold,gold,2017-10-06 06:43:00,UPDATE 1-UK Stocks-Factors to watch on Oct 6
gold,gold,2017-10-09 06:43:00,UPDATE 1-UK Stocks-Factors to watch on Oct 9
gold,gold,2017-09-28 06:41:00,UPDATE 1-UK Stocks-Factors to watch on Sept 28
gold,gold,2017-10-10 09:02:00,BRIEF-Multi Commodity Exchange of India ‍targets to launch trading in Gold Option Contracts
gold,gold,2017-10-17 06:57:00,UPDATE 1-UK Stocks-Factors to watch on Oct 17
gold,gold,2017-10-17 11:11:00,UPDATE 1-MCX launches India's first gold options contract
gold,gold,2017-11-03 07:47:00,UPDATE 1-UK Stocks-Factors to watch on Nov 3
gold,gold,2017-11-06 07:46:00,UPDATE 1-UK Stocks-Factors to watch on Nov 6
gold,gold,2017-11-06 15:48:00,UPDATE 1-South African stocks close higher; Lonmin in focus
gold,gold,2017-11-07 07:40:00,UPDATE 1-UK Stocks-Factors to watch on Nov 7
gold,gold,2017-11-08 07:56:00,UPDATE 1-UK Stocks-Factors to watch on Nov 8
gold,gold,2017-11-09 08:00:00,UPDATE 1-UK Stocks-Factors to watch on Nov 9
gold,gold,2017-11-09 12:15:00,"BRIEF-Osisko acquires gold stream on Aquila's Back Forty project in Michigan, U.S."
gold,gold,2017-10-12 09:39:00,CORRECTED-UPDATE 1-UK Stocks-Factors to watch on Oct 12
gold,gold,2017-11-16 07:53:00,UPDATE 1-UK Stocks-Factors to watch on Nov 16
gold,gold,2017-11-17 07:30:00,UPDATE 1-UK Stocks-Factors to watch on Nov 17
gold,gold,2017-11-20 08:40:00,CORRECTED-UPDATE 1-UK Stocks-Factors to watch on Nov 20
