mkt,ric,ric_or_isin
lse,FAAde.TRE,AT0000785407
lse,FABGst.TRE,SE0000950636
lse,FABGst.TRE,SE0011166974
lse,FAB.L,GB00BDQZGK16
lse,FACCvi.TRE,AT00000FACC2
lse,FAGB.L,IE00BYVTN047
lse,FAGRbr.TRE,BE0003874915
lse,FAGR.L,JE00B24DMK23
lse,FAGst.TRE,SE0010048884
lse,FAHY.L,IE00BD0Q9673
lse,FAIG.L,JE00B24DMC49
lse,FAIR.L,GG00BF00L342
lse,FAL.L,GG00BYTLL975
lse,FAM1f.TRE,DE000A0BVVK7
lse,FAN.L,GB00BN3ZZ526
lse,FARN.L,FI4000153309
lse,FAS.L,GB0003322319
lse,FASS.L,GB00BDQZFV55
lse,FASTvi.TRE,US3119001044
lse,FB2Ade.TRE,US30303M1027
lse,FB2.L,IE00BF03XP94
lse,FBDU.L,JE00BD4H0R42
lse,FBH.L,IE0003290289
lse,FBKmi.TRE,IT0000072170
lse,FBRT.L,JE00B78CP782
lse,FBT.L,GB0004740477
lse,FCAmi.TRE,NL0010877643
lse,FCCmc.TRE,ES0122060314
lse,FCCN.L,GB0033764746
lse,FCHK.L,GB0003425310
lse,FCIF.L,GG00BYYJCZ96
lse,FCI.L,GB0003463287
lse,FCPTL.L,GG00B4ZPCJ00
lse,FCRE.L,GB00B012T521
lse,FCRF.L,AU000000FCR2
lse,FCRM.L,KYG368851047
lse,FCRU.L,JE00B24DLX86
lse,FCSCls.L,GB00BNH7RK38
lse,FCS.L,GB0000175058
lse,FCSS.L,GB00B62Z3C74
lse,FDBK.L,GB0003340550
lse,FDEV.L,GB00BBT32N39
lse,FDEVl.TRE,GB00BBT32N39
lse,FDI.L,GB00BKX59Y86
lse,FDL.L,GB00B8B4R053
lse,FDM.L,GB00BLWDVP51
lse,FDOf.TRE,US55616P1049
lse,FDPl.TRE,GB0031477770
lse,FDRpa.TRE,FR0000064578
lse,FDSA.L,GB0007590234
lse,FDXde.TRE,US31428X1063
lse,FE7f.TRE,US3379321074
lse,FE91f.TRE,CA33833E2024
lse,FEDF.L,LU1233598447
lse,FEDG.L,LU1233598447
lse,FEDq.L,XS0229331755
lse,FEESq.L,US3133542015
lse,FEET.L,GB00BLSNND18
lse,FEMI.L,IE00BYSX4846
lse,FEM.L,IE00B8X9NX34
lse,FEMQ.L,IE00BYSX4846
lse,FEMU.L,IE00B8X9NX34
lse,FEN.L,GB00B01YXQ71
lse,FENR.L,GB0003345054
lse,FENRl.TRE,GB0003345054
lse,FEOTFq.L,US30733Q7079
lse,FEQD.L,IE00BYSX4283
lse,FEQP.L,IE00BYSX4408
lse,FERG.L,JE00BFNWV485
lse,FERGl.TRE,JE00BFNWV485
lse,FERmc.TRE,ES0118900010
lse,FEUZ.L,IE00B8X9NY41
lse,FEV.L,GB00BK1PKQ95
lse,FEVR.L,GB00BRJ9BJ26
lse,FEVRl.TRE,GB00BRJ9BJ26
lse,FEXD.L,IE00BWTNMB87
lse,FEX.L,IE00B8X9NW27
lse,FEXU.L,IE00B8X9NW27
lse,FEY1f.TRE,US35952H5028
lse,FFHf.TRE,US3167731005
lse,FFIF.L,GB00BF04DT64
lse,FFVf.TRE,US3156161024
lse,FFWD.L,GG00BRK9BQ81
lse,FFX.L,GB00BLS0XX25
lse,FG8f.TRE,US30225T1025
lse,FGApa.TRE,FR0011665280
lse,FGBL.L,IE00BYTH6121
lse,FGP.L,GB0003452173
lse,FGPl.TRE,GB0003452173
lse,FGQD.L,IE00BYXVGZ48
lse,FGQI.L,IE00BYXVGZ48
lse,FGQP.L,IE00BYV1YF22
lse,FGRMB1.L,LU1361701714
lse,FGRpa.TRE,FR0000130452
lse,FGT.L,GB0007816068
lse,FHIb.L,GB00B1N4H594
lse,FHI.L,GB00B1N4G299
lse,FHI_u.L,GB00B1N4H933
lse,FHLf.TRE,US3134003017
lse,FHP.L,GB00BF2P0G38
lse,FIA1She.TRE,FI0009003230
lse,FIEde.TRE,DE0005772206
lse,FIF.L,GB0009186429
lse,FIFUSA.L,IE00BYXVGY31
lse,FIFUSD.L,IE00BYXVGX24
lse,FIH.L,GB00BD0CWJ91
lse,FINDE.L,JE00B24DMJ18
lse,FINGBst.TRE,SE0008374250
lse,FING.L,LU0533033071
lse,FINpa.TRE,FR0010345363
lse,FINW.L,LU0533033071
lse,FIPPG.L,GB00B63PS212
lse,FISH.L,GB00BY7RY763
lse,FISNf.TRE,US31787A5074
lse,FIVde.TRE,US3377381088
lse,FJET.L,GB00BWGCH354
lse,FJP.L,IE00BWTNM743
lse,FJPU.L,IE00BWTNM743
lse,FJV.L,GB0003328555
lse,FKAvi.TRE,AT0000762406
lse,FKE.L,GB0003353157
lse,FKJ1f.TRE,US67555N2062
lse,FKUD.L,IE00BD9N0445
lse,FKU.L,IE00B8X9NZ57
lse,FL4f.TRE,US3024451011
lse,FL9f.TRE,US12662P1084
lse,FLIV.L,JE00B24DMM47
lse,FLNGol.TRE,BMG359471031
lse,FLO5.L,IE00BZ048462
lse,FLOA.L,IE00BDFGJ627
lse,FLOE.L,IE00BF11F458
lse,FLOL.L,GB00BM4NR742
lse,FLOS.L,IE00BF7TPM11
lse,FLOTpa.TRE,FR0012386696
lse,FLOWas.TRE,NL0011279492
lse,FLOWF.L,GB00B19H7076
lse,FLSco.TRE,DK0010234467
lse,FLTA.L,GB00BDB7J920
lse,FLUf.TRE,US3434121022
lse,FLUvi.TRE,AT00000VIE62
lse,FLXD.L,IE00BF2B0L69
lse,FLXE.L,IE00BF2B0K52
lse,FLXFA.L,VGG3338A1075
lse,FLXG.L,IE00BF2B0N83
lse,FLXU.L,IE00BF2B0P08
lse,FLXX.L,IE00BF2B0M76
lse,FLYB.L,GB00B4QMVR10
lse,FLYpa.TRE,FR0000033409
lse,FM1f.TRE,US30555Q1085
lse,FMEde.TRE,DE0005785802
lse,FMGf.TRE,CA3208901064
lse,FMPf.TRE,CA34967D1015
lse,FMPGi.L,GB00B2PP3J36
lse,FMPG.L,GB00B2PP2527
lse,FMQf.TRE,US3024913036
lse,FMUpa.TRE,FR0000060303
lse,FMVde.TRE,CA32076V1031
lse,FNACpa.TRE,FR0011476928
lse,FNCL.L,IE00BKWQ0G16
lse,FNMAst.TRE,SE0005468717
lse,FNMf.TRE,US3135861090
lse,FNOXMTFngm.TRE,SE0001966656
lse,FNTNde.TRE,DE000A0Z2ZZ5
lse,FO8f.TRE,US34959E1091
lse,FOG.L,CA3060711015
lse,FOMAf.TRE,US3444191064
lse,FOOde.TRE,US79466L3024
lse,FOOpa.TRE,FR0010344861
lse,FOOT.L,GB00BYPHD607
lse,FORT.L,GB00BYYW3C20
lse,FORTUMhe.TRE,FI0009007132
lse,FOUR.L,GB0006640972
lse,FOX.L,GB00B7LGG306
lse,FOXT.L,GB00BCKFY513
lse,FOXTl.TRE,GB00BCKFY513
lse,FOXvi.TRE,US90130A2006
lse,FP3f.TRE,US65339F1012
lse,FPbx.TRE,ROFPTAACNOR5
lse,FPE3de.TRE,DE0005790430
lse,FPEde.TRE,DE0005790406
lse,FPERx.L,GB0030738271
lse,FPET.L,JE00B24DMF79
lse,FPHde.TRE,DE000FPH9000
lse,FPMBde.TRE,US35671D8570
lse,FPM.L,GB0033032904
lse,FPMl.TRE,GB0033032904
lse,FPP.L,VGG368811037
lse,FPq.L,US34460G1067
lse,FQIf.TRE,US2538681030
lse,FRAde.TRE,DE0005773303
lse,FRAN.L,GB00BD6P7Y24
lse,FRCL.L,GB0003466074
lse,FREde.TRE,DE0005785604
lse,FREE.L,GB00BDFVDY36
lse,FREH.L,IE00BFMM9458
lse,FREM.L,IE00BF2B0K52
lse,FRES.L,GB00B2QPKJ12
lse,FRESl.TRE,GB00B2QPKJ12
lse,FRGD.L,IE00BF2B0M76
lse,FRGE.L,IE00BF2B0N83
lse,FRGH.L,IE00BFMM9565
lse,FRKf.TRE,US3546131018
lse,FRM2f.TRE,US0413562051
lse,FROol.TRE,BMG3682E1921
lse,FRpa.TRE,FR0013176526
lse,FRR.L,KYG368131069
lse,FRST.L,GB0031477770
lse,FRUde.TRE,FI4000106299
lse,FRUE.L,IE00BF2B0P08
lse,FRUTq.L,US35950R2058
lse,FRXD.L,IE00BF2B0L69
lse,FSC1Vhe.TRE,FI0009801310
lse,FSEU.L,IE00BZ0PKV06
lse,FSFL.L,JE00BD3QJR55
lse,FSJ.L,GB0003395000
lse,FSJl.TRE,GB0003395000
lse,FSKRShe.TRE,FI0009000400
lse,FSTA.L,GB00B1YPC344
lse,FST.L,KYG3730C1078
lse,FSTP.L,GB0004109889
lse,FSUS.L,IE00BZ0PKS76
lse,FSV.L,GB00BWXC7Y93
lse,FSWD.L,IE00BZ0PKT83
lse,FT1K.L,LU1437025296
lse,FTAD.L,IE00BD5FCF91
lse,FTAL.L,IE00B7452L46
lse,FTC.L,GB0003362992
lse,FTEU.L,IE00B8X9NY41
lse,FTF.L,GB00B07YBS95
lse,FTFPX.L,IE00BYTH6238
lse,FTFX.L,IE00BD5HBQ97
lse,FTFYX.L,IE00BDBRT036
lse,FTKde.TRE,DE000FTG1111
lse,FTSCF.L,GB00B8B31886
lse,FTSD.L,GB00BYQ06Y75
lse,FTSV.L,GB00B640GZ49
lse,FTV.L,GB00B68K3716
lse,FULH.L,GB00B9F8VG44
lse,FUM.L,GB0033278473
lse,FUNCOMol.TRE,NL0012756266
lse,FUQA.L,IE00BYXVGY31
lse,FURas.TRE,NL0000352565
lse,FUSI.L,IE00BYXVGX24
lse,FUSP.L,IE00BYV03C98
lse,FUTR.L,GB00BYZN9041
lse,FVIde.TRE,DE000A0MW975
lse,FWEC.L,IE00BSVYHT42
lse,FWEG.L,IE00BSVYHT42
lse,FWEU.L,IE00BSVYHT42
lse,FWVf.TRE,US34354P1057
lse,FX68.L,CWN8142T4184
lse,FXC.L,IE00B02KXK85
lse,FXGB.L,IE00BD5HBR05
lse,FXPO.L,GB00B1XH2C03
lse,FXPOl.TRE,GB00B1XH2C03
lse,FXRU.L,IE00B84D7P43
lse,FYBde.TRE,DE000A1EWVY8
lse,FZKAf.TRE,US88337K1043
lse,G0Gf.TRE,US38046C1099
lse,G1Ade.TRE,DE0006602006
lse,G24de.TRE,DE000A12DM80
lse,G2Of.TRE,BMG9456A1009
lse,G3EG.L,KYG409381053
lse,G3Uf.TRE,CA39115V1013
lse,G3Vf.TRE,US3932221043
lse,G4M.L,GB00BW9PJQ87
lse,G5Bf.TRE,US37890U1088
lse,G5Mf.TRE,CA38153U1084
lse,G5Nde.TRE,US3994731079
lse,G6Af.TRE,CA38080W1023
lse,G6Of.TRE,BMG383271050
lse,GA7f.TRE,CA00900Q1037
lse,GABIGc.L,JE00BYW1DN23
lse,GABIG.L,JE00BYXX8B08
lse,GACC_pa.L,GB0003692513
lse,GACC_p.L,GB0003692737
lse,GAGO.L,CA36315W2022
lse,GAHf.TRE,US3635761097
lse,GAILq.L,US36268T2069
lse,GALEs.TRE,CH0360674466
lse,GALPls.TRE,PTGAL0AM0009
lse,GAMA.L,GB00BQS10J50
lse,GAMEmi.TRE,IT0005282725
lse,GAN.L,GB00BGCC6189
lse,GAPf.TRE,US3647601083
lse,GARAq.L,US9001487019
lse,GASD.L,IE00BVFZGL94
lse,GASmc.TRE,ES0116870314
lse,GATC.L,GB00B1FMDQ43
lse,GAW.L,GB0003718474
lse,GAWl.TRE,GB0003718474
lse,GAZPq.L,US3682872078
lse,GBAU.L,JE00B3S7BB10
lse,GBBpa.TRE,FR0004548873
lse,GBCA.L,JE00B3X07W84
lse,GBCH.L,JE00B3SX3R93
lse,GBDV.L,IE00B9CQXS71
lse,GBFde.TRE,DE0005909006
lse,GBGI.L,GG00BYQFSK24
lse,GBGP.L,GB0006870611
lse,GBJP.L,JE00B3XR4V72
lse,GBKwa.TRE,PLGTBCK00297
lse,GBLBbr.TRE,BE0003797140
lse,GBNO.L,JE00B3S5RB71
lse,GBNZ.L,JE00B45W1502
lse,GBPP.L,JE00B68GR111
lse,GBPq.L,AU000000GBP6
lse,GBRE.L,IE00B8GF1M35
lse,GBSK.L,JE00B3RKWL80
lse,GBSP.L,JE00B7VG2M16
lse,GBSS.L,GB00B00FHZ82
lse,GBSx.L,GB00B00FHZ82
lse,GBTpa.TRE,FR0000032526
lse,GBUR.L,JE00B3Y3SZ64
lse,GBUS.L,JE00B3WPFZ34
lse,GBYf.TRE,US8006771062
lse,GCC.L,IE00B010DT83
lse,GCGB.L,CH0348206308
lse,GCG.L,JE00BYZT0R68
lse,GCLq.L,GB00B15FW330
lse,GCM.L,GB00B00KV284
lse,GCOmc.TRE,ES0116920333
lse,GCPI.L,JE00B6173J15
lse,GCPl.TRE,JE00B6173J15
lse,GCSAq.L,US40052A4076
lse,GCSG.L,JE00BF5TR491
lse,GCVB.L,IE00BNH72088
lse,GCYf.TRE,US0078001056
lse,GDGB.L,IE00BQQP9F84
lse,GDIG.L,IE00BDFBTQ78
lse,GDL.L,KYG411101002
lse,GDRG.L,GB00B1VKB244
lse,GDWN.L,GB0003781050
lse,GDXf.TRE,US3695501086
lse,GDXJ.L,IE00BQQP9G91
lse,GDX.L,IE00BQQP9F84
lse,GE2.L,IE00BF03XQ02
lse,GEBIOT.L,IE00BF0H7608
lse,GECde.TRE,US3696041033
lse,GECG.L,US3696041033
lse,GEDImi.TRE,IT0001398541
lse,GEECOG.L,IE00BF0M6N54
lse,GEECOM.L,IE00BF0M6N54
lse,GEECq.L,US39032T1060
lse,GEF5.L,CWN8141F6582
lse,GEF6.L,CWN8141F6665
lse,GEF7.L,CWN8141F6749
lse,GEF.L,IE00BLY1QG30
lse,GEIf.TRE,US78440X1019
lse,GEMD.L,VGG379591065
lse,GEMDl.TRE,VGG379591065
lse,GENco.TRE,DK0010272202
lse,GEND.L,LU1691909508
lse,GENL.L,JE00B55Q3P39
lse,GENLl.TRE,JE00B55Q3P39
lse,GEOG.L,VGG9688A1003
lse,GESTmc.TRE,ES0105223004
lse,GETB.L,GB00BYP36B44
lse,GETIBst.TRE,SE0000202624
lse,GETpa.TRE,FR0010533075
lse,GEYf.TRE,CH0114405324
lse,GFA.L,IE00BF540Z61
lse,GFCpa.TRE,FR0010040865
lse,GFGB.L,IE00BF540Z61
lse,GFHG.L,KYG405621031
lse,GFIN.L,GB00BT9QD572
lse,GFIR.L,GG00B1GJQ984
lse,GFM.L,BMG319201049
lse,GFRDg.L,GB00BF1DQ930
lse,GFRD.L,GB00B3Y2J508
lse,GFRDl.TRE,GB00B3Y2J508
lse,GFRDn.L,GB00BF1DQ823
lse,GFS.L,GB00B01FLG62
lse,GFSl.TRE,GB00B01FLG62
lse,GFTde.TRE,DE0005800601
lse,GFTUl.TRE,IE00B00MZ448
lse,GFTU_u.L,IE00B00MZ448
lse,GGCf.TRE,US36174X1019
lse,GGPL.L,GB00B15XDH89
lse,GGRAf.TRE,US3666511072
lse,GGRA.L,IE00BZ56SW52
lse,GGRG.L,IE00BZ56SW52
lse,GGRP.L,IE00BZ56RN96
lse,GGRW.L,IE00BZ56RN96
lse,GGSde.TRE,DE0005156004
lse,GGZf.TRE,CA3810591048
lse,GHE.L,GB0003887287
lse,GHE_t.L,GB00BPYP3515
lse,GHGG.L,GB00BYSS4K11
lse,GHH.L,GB0002259116
lse,GHS.L,GB00BYRH4982
lse,GHT.L,GB0008808825
lse,GHYCz.TRE,IE00B988C465
lse,GHYS.L,IE00B8KQFS66
lse,GIBf.TRE,DE000GSW1111
lse,GIF.L,IM00B1Z40704
lse,GIGB.L,IE00BDFBTQ78
lse,GIHf.TRE,US38068T1051
lse,GIL5.L,LU1439943090
lse,GILde.TRE,DE0005878003
lse,GILE.L,IE00BD8PH174
lse,GILI.L,LU1407893301
lse,GILS.L,LU1407892592
lse,GIMAmi.TRE,IT0005279143
lse,GIMBbr.TRE,BE0003699130
lse,GINC.L,IE00BD842Y21
lse,GIN.L,IE00BQWJFQ70
lse,GINV.L,SG2E91982768
lse,GISde.TRE,US3755581036
lse,GJFol.TRE,NO0010582521
lse,GJGB.L,IE00BQQP9G91
lse,GKN.L,GB0030646508
lse,GKP.L,BMG4209G2077
lse,GKPl.TRE,BMG4209G2077
lse,GKSde.TRE,DE0007571424
lse,GL9.L,IE0000669501
lse,GLAB.L,IE00BF1QPJ56
lse,GLAG.L,IE00B43QJJ40
lse,GLAU.L,IE00BF1QPH33
lse,GLBL.L,IE00B43QJJ40
lse,GLCB.L,IE00BNH72088
lse,GLDP.L,GB00B0HCWM45
lse,GLDV.L,IE00B9CQXS71
lse,GLEf.TRE,US3765361080
lse,GLEG.L,GB00BRKD9Z53
lse,GLEN.L,JE00B4T3BW64
lse,GLENl.TRE,JE00B4T3BW64
lse,GLEpa.TRE,FR0000130809
lse,GLIF.L,GB00B0CL3P62
lse,GLIZo.L,GG00BTDYD136
lse,GLJde.TRE,DE000A161N30
lse,GLOf.TRE,US37940X1028
lse,GLO.L,GB00BF448H58
lse,GLOO.L,GB00BYVTYD43
lse,GLPGas.TRE,BE0003818359
lse,GLPRq.L,US37951Q2021
lse,GLRE.L,IE00B8GF1M35
lse,GLR.L,GB00B115T142
lse,GLTL.L,IE00B6YX5L24
lse,GLTRl.TRE,US37949E2046
lse,GLTRq.L,US37949E2046
lse,GLTS.L,IE00B6YX5K17
lse,GLTY.L,IE00B3W74078
lse,GLV.L,IE00BD6JX574
lse,GLWf.TRE,US2193501051
lse,GMAA.L,GB00B3ZP1526
lse,GMDG.L,GB00BMP36W19
lse,GMG6tg.TRE,US18383Q5071
lse,GMGAbe.TRE,US18383Q1351
lse,GMGDd.TRE,US18383Q8612
lse,GMGWd.TRE,US18383Q7390
lse,GMGZbe.TRE,US18383Q7960
lse,Gmi.TRE,IT0000062072
lse,GMMde.TRE,DE0005895403
lse,GMPG.L,GB00BD8P0741
lse,GMRG.L,GB00BBHXD542
lse,GMS.L,GB00BJVWTM27
lse,GMZf.TRE,US02005N1000
lse,GNC.L,IE0003864109
lse,GNCl.TRE,IE0003864109
lse,GNco.TRE,DK0010272632
lse,GNFf.TRE,US3723091043
lse,GNFTpa.TRE,FR0004163111
lse,GNK.L,GB00B0HZP136
lse,GNKl.TRE,GB00B0HZP136
lse,GNS.L,GB0002074580
lse,GNSl.TRE,GB0002074580
lse,GO5de.TRE,CA3809564097
lse,GOAL.L,GB00B0486M37
lse,GOBCOM.L,IE00BF0BCP69
lse,GOCO.L,GB00BZ02Q916
lse,GOCOl.TRE,GB00BZ02Q916
lse,GOG.L,GB0003753778
lse,GOGl.TRE,GB0003753778
lse,GOKf.TRE,US38376A1034
lse,GOLDo.TRE,US7523443098
lse,GOLDyq.L,US7523443098
lse,GOMXst.TRE,SE0008348304
lse,GONf.TRE,US3741631036
lse,GOO2.L,IE00BF01VY89
lse,GOODG.L,GB0033600353
lse,GOODl.TRE,GB0033600353
lse,GOR.L,GB00BZBY3Y09
lse,GOSde.TRE,US38141G1040
lse,GOT.L,GB00BPT23R97
lse,GOUf.TRE,CA1520061021
lse,GOVY.L,IE00B3S5XW04
lse,GPH.L,GB00BD2ZT390
lse,GPM.L,GG00B1G9T992
lse,GPOR.L,GB00BF5H9P87
lse,GPOR.L,GB00BZ0XJR39
lse,GPORl.TRE,GB00BF5H9P87
lse,GPSS.L,GG00BD05Z551
lse,GPTf.TRE,US3724601055
lse,GPX.L,GB00B06VGC01
lse,GQ9be.TRE,US78463V1070
lse,GRAF.L,JE00B24DMN53
lse,GRAG.L,GB0009638130
lse,GRCG.L,GB00BG06MV41
lse,GREpa.TRE,FR0010405431
lse,GRFmc.TRE,ES0171996087
lse,GRFPmc.TRE,ES0171996095
lse,GRG.L,GB00B63QSB39
lse,GRGl.TRE,GB00B63QSB39
lse,GRI.L,GB00B04V1276
lse,GRIl.TRE,GB00B04V1276
lse,GRIO.L,GB00B715WG26
lse,GRIT.L,GB00BCKFVJ45
lse,GRIVat.TRE,GRS491003000
lse,GRIW.L,GB00B8N43P05
lse,GRL.L,JE00BRJ8YF63
lse,GRMde.TRE,US3703341046
lse,GRNG.L,IE00BBR67J55
lse,GRNGst.TRE,SE0006288015
lse,GRNS.L,GB00B15KYL00
lse,GROW.L,GB00BY7QYJ50
lse,GRPG.L,IE00BF2NR112
lse,GRUf.TRE,KYG3777B1032
lse,GS2.L,IE00BF03XR19
lse,GS5f.TRE,CA38119T1049
lse,GSC1de.TRE,DE000A1K0201
lse,GSCIDs.TRE,LU0203243844
lse,GSDEde.TRE,LU1291109616
lse,GSF.L,GB00BG0P0V73
lse,GSFol.TRE,NO0010365521
lse,GSG.TRE,US46428R1077
lse,GSH.L,JE00BYTQ7945
lse,GSK.L,GB0009252882
lse,GSKl.TRE,GB0009252882
lse,GSS.L,GG00B4L0PD47
lse,GTC.L,GB00B0HZVP95
lse,GTLY.L,GB00BXB07J71
lse,GTOas.TRE,NL0000400653
lse,GTTpa.TRE,FR0011726835
lse,GUARq.L,US40124Q2084
lse,GUN.L,GB00B4WKYH05
lse,GUS.L,GB00B8TS4M09
lse,GVC.L,IM00B5VQMV65
lse,GVCl.TRE,IM00B5VQMV65
lse,GVNVas.TRE,NL0010937066
lse,GVP.L,GB00BTLJYS47
lse,GW2Af.TRE,US36197T1034
lse,GWDde.TRE,DE000A2G8XX3
lse,GWI1de.TRE,DE0003304101
lse,GWI.L,GG00B979FD04
lse,GWMO.L,IE00B1FR8863
lse,GWSf.TRE,CA39138C1068
lse,GWTpa.TRE,LU1598688189
lse,GWWf.TRE,US3848021040
lse,GX0Bbe.TRE,US37950E2596
lse,GXDf.TRE,CA5503721063
lse,GXIde.TRE,DE000A0LD6E6
lse,GY3Lde.TRE,DE000A1YKTG2
lse,GYCde.TRE,LU0775917882
lse,GYG.L,GB00BZ4FM652
lse,GYM.L,GB00BZBX0P70
lse,H3C1f.TRE,US93317W1027
lse,H4Wf1.TRE,BMG507361001
lse,H4ZJde.TRE,DE000A1C9KL8
lse,H4ZPde.TRE,DE000A1JF7L0
lse,H50E.L,IE00B4K6B022
lse,H5Ede.TRE,DE000A0EQ578
lse,H6Qf.TRE,US43289P1066
lse,H7T1f.TRE,US44842L1035
lse,H9B1f.TRE,US42704L1044
lse,H9Yf.TRE,DE000A0KF6M8
lse,HABde.TRE,DE0006013006
lse,HAEde.TRE,DE0006190705
lse,HAGB.L,IE00BDFBTK17
lse,HAGq.L,US4337181030
lse,HAIK.L,KYG423181083
lse,HALas.TRE,BMG455841020
lse,HALde.TRE,US4062161017
lse,HALH.L,USU4063G1077
lse,HALH.L,VGG425271126
lse,HALHx.L,US40638H1086
lse,HALHx.L,VGG425271043
lse,HALpa.L,GB0000395094
lse,HALpe.L,GB0005242879
lse,HALp.L,GB0000395102
lse,HAMf.TRE,US4132163001
lse,HANa.L,GB0007879835
lse,HANDIst.TRE,SE0010298109
lse,HAN.L,GB0007879728
lse,HAOG.L,GB00B09MB366
lse,HAP.L,IE00BDFBTK17
lse,HARde.TRE,US4128221086
lse,HARV.L,GB0006573546
lse,HASE.L,GB00B0MTC970
lse,HASl.TRE,GB0004161021
lse,HAST.L,GB0001216000
lse,HASvi.TRE,US4180561072
lse,HAVE.L,GB0004149356
lse,HAWde.TRE,DE0006042708
lse,HAYD.L,GB00BKWQ1135
lse,HAYS.L,GB0004161021
lse,HBHde.TRE,DE0006083405
lse,HBMde.TRE,DE0006084403
lse,HBRL.L,IE00B5W34K94
lse,HBRN.L,IE00BGHQ1986
lse,HC1f.TRE,US4228061093
lse,HC5f.TRE,US40414L1098
lse,HCAD.L,IE00B51B7Z02
lse,HCAN.L,IE00B51B7Z02
lse,HCFT.L,GB0004254875
lse,HCM.L,KYG4672N1016
lse,HCUf.TRE,US4283371098
lse,HCWf.TRE,US95040Q1040
lse,HDDde.TRE,DE0007314007
lse,HDD.L,GB00B069T034
lse,HDEM.L,IE00BYYXBF44
lse,HDEU.L,IE00BZ4BMM98
lse,HDGas.TRE,ANN4327C1220
lse,HDIde.TRE,US4370761029
lse,HDIQ.L,IE00BKM4H312
lse,HDIV.L,GB00BF03YC36
lse,HDJAf.TRE,JE00BYPZJM29
lse,HDLG.L,IE00BWTN6Y99
lse,HDLV.L,IE00BWTN6Y99
lse,HDMAf.TRE,US4381283088
lse,HDP1f.TRE,US04280A1007
lse,HDT.L,GB0004312350
lse,HE8f.TRE,US00817Y1082
lse,HEAD.L,GB0004170089
lse,HEAF.L,JE00B24DM021
lse,HEAL.L,IE00BYZK4776
lse,HEAT.L,GB00B15KXY63
lse,HEDF.L,IE00BYQCZX56
lse,HEDG.L,IE00BYQCZX56
lse,HEDJ.L,IE00BVXBH163
lse,HEDK.L,IE00BYQCZP72
lse,HEDP.L,IE00BYQCZQ89
lse,HEDS.L,IE00BYQCZP72
lse,HEFT.L,GB0005268858
lse,HEIAas.TRE,NL0000009165
lse,HEIde.TRE,DE0006047004
lse,HEIOas.TRE,NL0000008977
lse,HEMFst.TRE,SE0007126115
lse,HEMO.L,GB00BYX3WZ24
lse,HEN3de.TRE,DE0006048432
lse,HENde.TRE,DE0006048408
lse,HENT.L,GB0008536574
lse,HERmi.TRE,IT0001250932
lse,HERS.L,GB00B069DV22
lse,HEWA.L,IE00BKZG9Y92
lse,HEWD.L,IE00BKZG9Y92
lse,HEXABst.TRE,SE0000103699
lse,HF1f.TRE,US4052171000
lse,HFD.L,GB00B012TP20
lse,HFDl.TRE,GB00B012TP20
lse,HFEL.L,JE00B1GXH751
lse,HFELl.TRE,JE00B1GXH751
lse,HFFf.TRE,US4165151048
lse,HFGGde.TRE,DE000A161408
lse,HFG.L,GB00B1V9NW54
lse,HFUSAzchi.TRE,IE00B53PTF40
lse,HGJf.TRE,US2479162081
lse,HGM.L,GB0032360173
lse,HGMl.TRE,GB0032360173
lse,HGT.L,GB0003921052
lse,HGTl.TRE,GB0003921052
lse,HHFAde.TRE,DE000A0S8488
lse,HHI.L,GB0009580571
lse,HHV.L,GB00B02WHS05
lse,HHVx.L,GB00B1GDYS53
lse,HI4f.TRE,US4464131063
lse,HI91f.TRE,US43300A2033
lse,HICL.L,GB00B0T4LH64
lse,HIDD.L,IE00B46G8275
lse,HIDRI.L,IE00B46G8275
lse,HIGHl.TRE,IE00BF3N7094
lse,HIK.L,GB00B0LCW083
lse,HIKl.TRE,GB00B0LCW083
lse,HILS.L,GB0004270301
lse,HINT.L,GB00B3PHCS86
lse,HIPf.TRE,US7005171050
lse,HIQst1.TRE,SE0011062728
lse,HIQst.TRE,SE0009696883
lse,HIQst.TRE,SE0011062728
lse,HISmc.TRE,ES0105019006
lse,HKDEas.TRE,LU1169827224
lse,HKOD.L,IE00B3Z0X395
lse,HKOR.L,IE00B3Z0X395
lse,HKSAVhe.TRE,FI0009006308
lse,HLAGde.TRE,DE000HLAG475
lse,HLCL.L,GB00B0FYMT95
lse,HLDXst.TRE,SE0000105199
lse,HLEde.TRE,DE000A13SX22
lse,HLGde.TRE,CH0006539198
lse,HLHf1.TRE,BMG4587L1090
lse,HLHf2.TRE,BMG4587L1090
lse,HLl.TRE,GB00B1VZ0M25
lse,HLMA.L,GB0004052071
lse,HLMAl.TRE,GB0004052071
lse,HLNGol.TRE,BMG454221059
lse,HLTG.L,LU0533033311
lse,HLTH.L,IE00BKWQ0H23
lse,HLTOYpk.TRE,US4233253073
lse,HLTpa.TRE,FR0010344879
lse,HL.TRE,US4227041062
lse,HLTW.L,LU0533033311
lse,HMAD.L,IE00BBQ2W338
lse,HMAF.L,IE00BBQ2W338
lse,HMBR.L,IE00B5W34K94
lse,HMBst.TRE,SE0000106270
lse,HMCD.L,IE00B44T3H88
lse,HMCf.TRE,US4131601027
lse,HMCH.L,IE00B44T3H88
lse,HMCX.L,IE00B64PTF05
lse,HMEDC.L,IE00B3QMYK80
lse,HMEDst.TRE,SE0002148817
